trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.5, 'e': 0.3325383789944587}",30,16,18.988746783916152,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.3322060068292445}",20,2,5.035873894265251,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.3318739668700649}",20,0,5.405576442891921,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1104,False,"{'a': 0.5, 'e': 0.3315422587848797}",30,22,2.210258422735307,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.33121088224198103}",20,4,-14.366844489719897,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.3308798369099921}",35,11,-21.8297039185244,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 1}",1
1107,False,"{'a': 0.5, 'e': 0.3305491224578678}",20,13,3.6160183686289145,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.3302187385548933}",20,6,26.097964469059793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.32988868487068507}",20,0,2.154395814662986,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1110,False,"{'a': 0.5, 'e': 0.32955896107518906}",25,4,1.6977963065869734,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.32922956683868165}",30,0,-47.2636261935141,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
1112,False,"{'a': 0.5, 'e': 0.3289005018317685}",20,6,-1.6771338864734326,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.32857176572538466}",25,10,-67.07772383169512,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 1}",1
1114,False,"{'a': 0.5, 'e': 0.3282433581907938}",20,16,5.638990071727005,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.3279152788995886}",20,10,4.6257460914562145,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.3275875275236895}",20,0,20.520425623350118,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 0.32726010373534536}",20,0,-11.553808653854965,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 0.32693300720713214}",30,7,-20.678102583574482,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.3266062376119534}",20,8,12.537329705926302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.32627979462303947}",25,7,-27.374261105439484,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
1121,False,"{'a': 0.5, 'e': 0.3259536779139474}",30,3,-10.237215982577014,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 1}",1
1122,False,"{'a': 0.5, 'e': 0.32562788715856034}",20,11,4.25958653599398,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.32530242203108767}",25,17,11.249854414895392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.32497728220606403}",25,10,-35.3086199708124,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.32465246735834974}",25,0,10.616560373802013,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1126,False,"{'a': 0.5, 'e': 0.3243279771631299}",25,13,-2.159310224722395,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.32400381129591416}",25,18,14.518892068197694,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.3236799694325368}",35,21,-7.4792928617236285,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.32335645124915574}",20,12,12.432716070527757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.323033256422253}",25,0,-109.59150752810976,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
1131,False,"{'a': 0.5, 'e': 0.3227103846286335}",20,0,5.31812513417211,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 0.3223878355454256}",20,0,-34.54509725368292,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1133,False,"{'a': 0.5, 'e': 0.32206560885008}",20,0,24.82305032713515,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1134,False,"{'a': 0.5, 'e': 0.32174370422037024}",20,2,27.418958682173397,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.32142212133439135}",30,18,-35.61946168891018,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.32110085987056075}",25,0,10.785850595977386,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 0.32077991950761664}",30,4,40.37049726678844,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.32045929992461886}",20,0,16.651160728465683,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1139,False,"{'a': 0.5, 'e': 0.3201390008009476}",20,8,-2.8208352727995814,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.31981902181630395}",20,9,5.9057584284257425,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.31949936265070866}",30,13,25.371794758519233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.3191800229845027}",20,9,12.598834831231677,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.3188610024983463}",20,0,-19.285039974391324,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1144,False,"{'a': 0.5, 'e': 0.31854230087321905}",25,18,13.327013777143883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.3182239177904191}",35,0,21.334435375258927,"{0: 32, 1: 0, 2: 3, 3: 0, 4: 0}",0
1146,False,"{'a': 0.5, 'e': 0.31790585293156354}",20,0,-44.90356026001179,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1147,False,"{'a': 0.5, 'e': 0.31758810597858733}",20,8,8.464137179911713,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.31727067661374364}",20,0,23.746827007356302,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.31695356451960294}",25,13,-0.30445984339675247,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.3166367693790533}",30,12,-32.35621541160744,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.3163202908752993}",30,15,12.890855794474449,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.31600412869186256}",25,8,22.663870500114562,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.3156882825125808}",20,9,5.314785057103123,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.31537275202160797}",30,8,-58.22654570567566,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
1155,False,"{'a': 0.5, 'e': 0.31505753690341337}",20,6,4.887829386910416,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.314742636842782}",25,5,-15.373865573145032,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.31442805152481357}",30,4,-122.07028930654008,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 4}",1
1158,False,"{'a': 0.5, 'e': 0.31411378063492296}",20,6,-4.873311299335761,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.31379982385883914}",25,5,-10.97793584399286,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.3134861808826054}",20,0,-21.727351683790996,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1161,False,"{'a': 0.5, 'e': 0.3131728513925785}",20,15,-2.581629590445668,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.31285983507542925}",25,13,7.148083455924061,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.312547131618141}",20,6,4.383686622080917,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.31223474070801055}",30,20,-37.44336599580357,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1165,False,"{'a': 0.5, 'e': 0.3119226620326468}",20,6,11.068915893509537,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.31161089527997105}",25,8,-57.64377036825291,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
1167,False,"{'a': 0.5, 'e': 0.31129944013821653}",25,11,-26.949287578826066,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1168,False,"{'a': 0.5, 'e': 0.3109882962959281}",20,0,0.5221975190007293,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 0.3106774634419619}",20,9,-24.473546231174215,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.31036694126548503}",25,16,18.36463332654311,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.3100567294559753}",25,0,-26.533918744744135,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
1172,False,"{'a': 0.5, 'e': 0.3097468277032209}",20,13,-23.014559184167116,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.3094372356973199}",20,10,9.031709906547722,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.30912795312868047}",20,10,17.275457402954903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.30881897968801986}",30,0,-17.350658074681977,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
1176,False,"{'a': 0.5, 'e': 0.3085103150663647}",25,16,3.227316763741924,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.30820195895505037}",20,0,30.130985874751083,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.30789391104572067}",25,11,10.625449667482084,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.3075861710303276}",25,3,10.61340571419493,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.30727873860113125}",30,7,2.2161967864453267,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.30697161345069907}",20,3,-24.535824306566777,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1182,False,"{'a': 0.5, 'e': 0.306664795271906}",20,0,-33.946798271115895,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1183,False,"{'a': 0.5, 'e': 0.30635828375793367}",20,14,12.959822650620103,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3060520786022707}",20,0,-41.56630116560737,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1185,False,"{'a': 0.5, 'e': 0.30574617949871175}",20,0,13.199744651156998,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1186,False,"{'a': 0.5, 'e': 0.3054405861413579}",30,0,24.21400530685961,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 0.3051352982246155}",20,7,-60.5420052513127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1188,False,"{'a': 0.5, 'e': 0.3048303154431969}",20,6,-41.89748804632242,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
1189,False,"{'a': 0.5, 'e': 0.30452563749211903}",20,16,8.52180341952362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.3042212640667041}",25,0,-84.15806800200326,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
1191,False,"{'a': 0.5, 'e': 0.3039171948625785}",20,0,-39.503625577825204,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.30361342957567317}",20,15,9.833694122454812,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.3033099679022227}",25,18,14.689143175236527,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.3030068095387654}",20,10,2.7134821272733642,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.30270395418214285}",20,0,8.261819192961127,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 0.3024014015294998}",25,2,-23.216558666393876,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 1}",1
1197,False,"{'a': 0.5, 'e': 0.3020991512782834}",30,8,-16.698780058289618,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1198,False,"{'a': 0.5, 'e': 0.30179720312624353}",20,10,-22.67369328250376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1199,False,"{'a': 0.5, 'e': 0.30149555677143186}",25,10,5.198637673541103,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.30119421191220214}",25,3,-81.0134194596162,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 2}",1
1201,False,"{'a': 0.5, 'e': 0.30089316824720935}",20,0,-30.089809524761733,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1202,False,"{'a': 0.5, 'e': 0.30059242547541}",20,11,19.42090760110586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.30029198329606105}",25,11,-4.5640408904163685,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.29999184140872054}",20,0,-34.779508181455114,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1205,False,"{'a': 0.5, 'e': 0.2996919995132463}",20,6,-21.281957923825907,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1206,False,"{'a': 0.5, 'e': 0.2993924573097967}",25,8,-17.039673499051286,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.29909321449882925}",30,0,12.534726286742401,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1208,False,"{'a': 0.5, 'e': 0.29879427078110127}",20,0,-54.94373357146729,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1209,False,"{'a': 0.5, 'e': 0.2984956258576689}",25,3,26.95060886339776,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.2981972794298874}",20,15,11.251202354145008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1211,False,"{'a': 0.5, 'e': 0.2978992311994101}",20,7,1.4533979902842564,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.29760148086818883}",20,7,20.261530116082987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.2973040281384732}",25,2,-31.837831221443828,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
1214,False,"{'a': 0.5, 'e': 0.29700687271281057}",20,12,-6.317179316728604,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.2967100142940453}",20,1,14.437948354428306,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.2964134525853191}",20,10,-3.3043787085150385,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.29611718729007014}",25,20,11.89195123010089,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.2958212181120332}",20,9,8.5621635350157,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.295525544755239}",20,16,9.641111985537055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.2952301669240142}",20,10,-13.221917533257814,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.29493508432298093}",25,13,-24.434952283075003,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1222,False,"{'a': 0.5, 'e': 0.2946402966570566}",20,6,-10.4717422346355,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.29434580363145335}",20,13,15.099433317565005,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.29405160495167837}",30,16,-6.205712520612265,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.2937577003235328}",20,9,21.395350963993906,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.2934640894531121}",25,14,-20.622600015970917,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.2931707720468052}",25,8,-18.087928032329717,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.2928777478112949}",25,10,14.433934178463868,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.2925850164535567}",25,2,-54.85483280594725,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 2}",1
1230,False,"{'a': 0.5, 'e': 0.2922925776808594}",20,0,-28.279560091886232,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
1231,False,"{'a': 0.5, 'e': 0.29200043120076413}",20,0,6.232224288959599,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 0.29170857672112444}",30,19,20.14425138390702,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.2914170139500857}",20,12,4.622153849126659,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.29112574259608526}",35,0,-30.195499844905125,"{0: 30, 1: 0, 2: 4, 3: 0, 4: 1}",0
1235,False,"{'a': 0.5, 'e': 0.2908347623678516}",25,12,-23.129987404571366,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.2905440729744046}",20,14,10.819542877932493,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.29025367412505476}",25,0,2.2094002692819283,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 0.2899635655294033}",25,5,23.30463501485898,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.28967374689734143}",25,2,-43.255861189386344,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 2}",1
1240,False,"{'a': 0.5, 'e': 0.28938421793905067}",20,14,12.450293295943602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.2890949783650019}",20,0,-11.055695458671133,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 0.28880602788595566}",30,3,24.358772865066864,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.2885173662129613}",20,11,10.114214169385487,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.5, 'e': 0.2882289930573573}",30,19,-26.382797844168188,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.2879409081307703}",20,0,19.94447555062734,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.28765311114511544}",25,0,-63.10510981874528,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1247,False,"{'a': 0.5, 'e': 0.28736560181259563}",20,0,29.145438771107475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1248,False,"{'a': 0.5, 'e': 0.28707837984570167}",20,0,-20.851536519138538,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1249,False,"{'a': 0.5, 'e': 0.2867914449572114}",20,0,-95.44479817864024,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
1250,False,"{'a': 0.5, 'e': 0.28650479686019015}",20,9,-0.6874336562293286,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.2862184352679895}",30,13,-24.096466397815565,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1252,False,"{'a': 0.5, 'e': 0.285932359894248}",20,6,-2.640915731183844,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.2856465704528902}",30,20,19.078333349946124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.28536106665812666}",20,0,-49.19421614498061,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1255,False,"{'a': 0.5, 'e': 0.28507584822445364}",25,13,7.6383123133421424,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1256,False,"{'a': 0.5, 'e': 0.2847909148666525}",20,12,13.63246277646818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.28450626629979003}",20,12,7.559663024921151,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.2842219022392175}",25,17,16.337637319568348,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.2839378224005709}",20,5,11.435357243541265,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.2836540264997704}",30,8,-23.025942184151297,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1261,False,"{'a': 0.5, 'e': 0.28337051425302007}",20,14,-29.94490282717784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1262,False,"{'a': 0.5, 'e': 0.2830872853768075}",25,3,2.4295776187365683,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.282804339587904}",20,10,7.18239884654513,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.2825216766033636}",20,10,-24.344687313984906,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1265,False,"{'a': 0.5, 'e': 0.2822392961405234}",25,13,-57.50130654884248,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
1266,False,"{'a': 0.5, 'e': 0.28195719791700274}",20,7,-6.226209006105135,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.2816753816507036}",25,15,2.6850325795360765,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.2813938470598096}",20,12,10.549249811872873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.28111259386278603}",20,4,16.665719566969404,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.2808316217783798}",20,0,24.250552155430345,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.28055093052561875}",20,9,-10.730952076571155,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.28027051982381157}",30,6,17.26091331730963,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.2799903893925476}",25,8,-20.473268365059226,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1274,False,"{'a': 0.5, 'e': 0.27971053895169634}",20,0,1.9794015189574456,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1275,False,"{'a': 0.5, 'e': 0.2794309682214074}",25,0,7.529307275750621,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1276,False,"{'a': 0.5, 'e': 0.27915167692210985}",25,0,-96.74297932664032,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1277,False,"{'a': 0.5, 'e': 0.2788726647745126}",20,0,-101.02014884858944,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
1278,False,"{'a': 0.5, 'e': 0.27859393149960326}",25,16,14.65165027099943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.2783154768186487}",25,13,-20.40902602780457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1280,False,"{'a': 0.5, 'e': 0.27803730045319414}",25,0,-20.152757744704612,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.2777594021250632}",25,15,18.893468619173134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.27748178155635755}",30,0,-6.073544762152678,"{0: 25, 1: 2, 2: 2, 3: 1, 4: 0}",0
